,input,output
3036,dataset/974.png,dataset/974_mask.png
3037,dataset/975.png,dataset/975_mask.png
3038,dataset/976.png,dataset/976_mask.png
3039,dataset/977.png,dataset/977_mask.png
3040,dataset/978.png,dataset/978_mask.png
3041,dataset/979.png,dataset/979_mask.png
3042,dataset/98.png,dataset/98_mask.png
3043,dataset/980.png,dataset/980_mask.png
3044,dataset/981.png,dataset/981_mask.png
3045,dataset/982.png,dataset/982_mask.png
3046,dataset/983.png,dataset/983_mask.png
3047,dataset/984.png,dataset/984_mask.png
3048,dataset/985.png,dataset/985_mask.png
3049,dataset/986.png,dataset/986_mask.png
3050,dataset/987.png,dataset/987_mask.png
3051,dataset/988.png,dataset/988_mask.png
3052,dataset/989.png,dataset/989_mask.png
3053,dataset/99.png,dataset/99_mask.png
3054,dataset/990.png,dataset/990_mask.png
3055,dataset/991.png,dataset/991_mask.png
3056,dataset/992.png,dataset/992_mask.png
3057,dataset/993.png,dataset/993_mask.png
3058,dataset/994.png,dataset/994_mask.png
3059,dataset/995.png,dataset/995_mask.png
3060,dataset/996.png,dataset/996_mask.png
3061,dataset/997.png,dataset/997_mask.png
3062,dataset/998.png,dataset/998_mask.png
3063,dataset/999.png,dataset/999_mask.png
